id,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7
208,0.2917204832204833,0.5256036926036924,0.013024928774928774,0.004583333333333333,0.10967390942390946,0.05539365264365263,0.0
209,0.43687590024354717,0.24701596497184738,0.0,0.0,0.0,0.0,0.3161081347846055
210,0.323316946941947,0.6751830530580532,0.0,0.0,0.0,0.0,0.0015
211,0.04900595238095237,0.932758597883598,0.0023042328042328043,0.0,0.01593121693121693,0.0,0.0
212,0.017456339956339956,0.9155812705812704,0.013528897028897029,0.0036931216931216935,0.008862433862433862,0.04087793687793688,0.0
213,0.38399666999667,0.5805412827912827,0.0053055555555555555,0.0029523809523809524,0.022681623931623932,0.000787037037037037,0.0037354497354497355
214,0.6103098208980562,0.3883038154655801,0.0,0.0,0.0,0.0,0.0013863636363636363
215,0.4203549644799645,0.5046411320161317,0.015092592592592591,0.0,0.012691937691937693,0.041719373219373225,0.0055
216,0.39886245508304313,0.5991678479472597,0.0,0.0,0.0,0.0,0.00196969696969697
217,0.9316747511747514,0.03841724016724018,0.0,0.0,0.0,0.0,0.029908008658008665
218,0.2705564158064158,0.7052942335442337,0.00125,0.0005555555555555556,0.019784271284271283,0.001726190476190476,0.0008333333333333334
219,0.1131123136123136,0.8834630832130832,0.0,0.0,0.0,0.0,0.0034246031746031744
220,0.1856930846930847,0.7939994218744217,0.005041366041366041,0.0,0.010895757020757022,0.001037037037037037,0.0033333333333333335
221,0.5247857235357235,0.42765048840048847,0.0,0.0,0.004039109039109039,0.0,0.043524679024679026
222,0.682737928737929,0.30461332186332174,0.0,0.0,0.002,0.0,0.0106487493987494
223,0.01396296296296296,0.7940184213934215,0.13663059163059163,0.004497354497354497,0.00701984126984127,0.043870828245828254,0.0
224,0.08287841787841786,0.8915011377511377,0.00317989417989418,0.0,0.021488169238169236,0.0,0.0009523809523809524
225,0.8975540108040108,0.025024410774410775,0.0,0.0,0.0,0.0,0.0774215784215784
226,0.5415523180523182,0.44778089503089497,0.002761904761904762,0.0,0.0045,0.0,0.0034048821548821554
227,0.35088624338624336,0.6471693121693122,0.0,0.0,0.00125,0.0,0.0006944444444444444
228,0.9072709512709516,0.057744690494690484,0.0011111111111111111,0.0,0.0,0.0019523809523809522,0.031920866170866175
229,0.8057751785251787,0.17619956894956898,0.002809523809523809,0.0,0.0,0.002747474747474747,0.012468253968253969
230,0.5669674445924447,0.42973096810596795,0.0,0.0,0.002968253968253968,0.0,0.0003333333333333334
231,0.6773878436378437,0.3193882506382506,0.0023148148148148147,0.0,0.000909090909090909,0.0,0.0
232,0.1689976042476043,0.8143298368298371,0.0019444444444444446,0.0,0.0024074074074074076,0.004292929292929293,0.008027777777777776
233,0.2876902726902728,0.7001880341880344,0.002962962962962963,0.0,0.007492063492063492,0.0,0.0016666666666666668
234,0.828443205487323,0.04341032116032117,0.0,0.0,0.0,0.0,0.1281464733523557
235,0.0,0.24187678062678075,0.7321678321678323,0.0009523809523809524,0.010115440115440116,0.014887566137566139,0.0
236,0.09265572390572388,0.9073442760942764,0.0,0.0,0.0,0.0,0.0
237,0.30723522311022305,0.6839698033448034,0.0,0.0,0.0013425925925925927,0.0,0.0074523809523809525
238,0.6063930051430052,0.3683093758093757,0.0,0.0,0.0,0.0,0.025297619047619055
239,0.36351726514226534,0.630001253376254,0.002444444444444445,0.0012222222222222224,0.002444444444444445,0.0,0.00037037037037037035
240,0.033346079846079846,0.7611082251082252,0.15853763828763826,0.0,0.031166786916786916,0.01584126984126984,0.0
241,0.21539608539608537,0.7693335923335926,0.008624579124579125,0.0,0.006645743145743146,0.0,0.0
242,0.19342946867946872,0.019252795679266268,0.0,0.0,0.0,0.0,0.7873177356412652
243,0.7210402470623061,0.06842723017723018,0.0,0.0,0.0,0.0,0.21053252276046397
244,0.8199838078588082,0.14472723110223107,0.0,0.0,0.0007407407407407407,0.0,0.034548220298220286
245,0.6209354395604393,0.3631630545380547,0.0,0.0,0.010541717541717543,0.00535978835978836,0.0
246,0.6888935046435047,0.2803285973285973,0.0,0.0,0.030777898027898026,0.0,0.0
247,0.7727186794686799,0.01509920634920635,0.0,0.0,0.0,0.0,0.21218211418211422
248,0.0,0.051242784992785,0.602312086062086,0.037585016835016825,0.0004166666666666667,0.30844344544344554,0.0
249,0.04023199948199948,0.9524942002442002,0.0,0.0,0.006504569504569505,0.0,0.0007692307692307692
250,0.5918565138565138,0.025387501387501392,0.0013333333333333335,0.0,0.0,0.0,0.38142265142265136
251,0.15336513949013952,0.7995831529581535,0.02076996151996152,0.0,0.019449735449735453,0.004165343915343915,0.002666666666666667
252,0.3758912753912755,0.6201563436563435,0.003952380952380952,0.0,0.0,0.0,0.0
253,0.16052363377363377,0.738188653938654,0.016472259222259224,0.0,0.06196083546083545,0.00914033189033189,0.013714285714285714
254,0.021451779701779704,0.9665223757723758,0.0006666666666666668,0.0,0.010988807488807489,0.0,0.00037037037037037035
255,0.3748450345950346,0.6240186017686019,0.0,0.0,0.0011363636363636365,0.0,0.0
256,0.39565463240463233,0.6014882247382248,0.0,0.0,0.002857142857142857,0.0,0.0
257,0.9332275132275134,0.05438095238095236,0.0,0.0,0.0,0.0,0.012391534391534393
258,0.6277800737274423,0.3694884447910768,0.0,0.0,0.0,0.0011111111111111111,0.0016203703703703703
259,0.7830663595663596,0.21693364043364052,0.0,0.0,0.0,0.0,0.0
260,0.13674170274170275,0.8629249639249641,0.0,0.0,0.0,0.0,0.0003333333333333334
261,0.18615270840270845,0.7734673012173012,0.003,0.0,0.03737999037999038,0.0,0.0
262,0.1622814222814223,0.8361316831316834,0.0,0.0,0.0005128205128205128,0.0,0.0010740740740740739
263,0.6089875685316861,0.38492512988101213,0.002777777777777778,0.0,0.0,0.0,0.0033095238095238095
264,0.5966065601065604,0.28741415991416,0.00346031746031746,0.0,0.11103748103748105,0.0014814814814814814,0.0
265,0.685490934990935,0.300161421911422,0.0,0.0,0.0,0.0,0.0143476430976431
266,0.2608944573944573,0.7285563001813,0.00020833333333333335,0.0,0.006424242424242424,0.001,0.002916666666666667
267,0.6251885984385983,0.2960202297702299,0.0,0.0,0.07831498131498131,0.0004761904761904762,0.0
268,0.1288262492867756,0.8136352799247538,0.004138888888888889,0.0,0.0387527565027565,0.014646825396825396,0.0
